tweet_id,favorites,retweets,timestamp
857029823797047296,16947,3465,2017-04-26 00:33:27+00:00
856543823941562368,14743,2528,2017-04-24 16:22:16+00:00
856526610513747968,10775,1644,2017-04-24 15:13:52+00:00
856288084350160898,485,15,2017-04-23 23:26:03+00:00
856282028240666624,25079,5547,2017-04-23 23:01:59+00:00
855862651834028034,299,21,2017-04-22 19:15:32+00:00
855860136149123072,4384,849,2017-04-22 19:05:32+00:00
855857698524602368,10811,1850,2017-04-22 18:55:51+00:00
855851453814013952,41704,16042,2017-04-22 18:31:02+00:00
855818117272018944,24169,4784,2017-04-22 16:18:34+00:00
855459453768019968,26961,7268,2017-04-21 16:33:22+00:00
855245323840757760,0,5229,2017-04-21 02:22:29+00:00
855138241867124737,0,36,2017-04-20 19:16:59+00:00
854732716440526848,20559,5308,2017-04-19 16:25:34+00:00
854482394044301312,26411,5982,2017-04-18 23:50:52+00:00
854365224396361728,17109,4127,2017-04-18 16:05:17+00:00
854120357044912130,29040,6555,2017-04-17 23:52:16+00:00
854010172552949760,14762,2777,2017-04-17 16:34:26+00:00
853760880890318849,25934,5094,2017-04-17 00:03:50+00:00
853639147608842240,31355,8811,2017-04-16 16:00:07+00:00
853299958564483072,14077,3152,2017-04-15 17:32:18+00:00
852936405516943360,0,1781,2017-04-14 17:27:40+00:00
852912242202992640,8207,1586,2017-04-14 15:51:39+00:00
852672615818899456,13581,1898,2017-04-13 23:59:28+00:00
852553447878664193,14798,3093,2017-04-13 16:05:56+00:00
852311364735569921,30205,8815,2017-04-13 00:03:59+00:00
852226086759018497,18255,6053,2017-04-12 18:25:07+00:00
852189679701164033,10527,1410,2017-04-12 16:00:27+00:00
851591660324737024,14875,3106,2017-04-11 00:24:08+00:00
851464819735769094,22160,6273,2017-04-10 16:00:07+00:00
851224888060895234,18924,5138,2017-04-10 00:06:42+00:00
850753642995093505,27958,8031,2017-04-08 16:54:09+00:00
850380195714523136,12003,2317,2017-04-07 16:10:12+00:00
850333567704068097,3173,301,2017-04-07 13:04:55+00:00
850145622816686080,14956,3373,2017-04-07 00:38:06+00:00
850019790995546112,18671,4338,2017-04-06 16:18:05+00:00
849776966551130114,27782,6780,2017-04-06 00:13:11+00:00
849668094696017920,0,4420,2017-04-05 17:00:34+00:00
849412302885593088,14588,2812,2017-04-05 00:04:08+00:00
849336543269576704,10500,1676,2017-04-04 19:03:06+00:00
849051919805034497,38791,7582,2017-04-04 00:12:06+00:00
848690551926992896,23144,3904,2017-04-03 00:16:10+00:00
848324959059550208,22705,4124,2017-04-02 00:03:26+00:00
848213670039564288,7511,644,2017-04-01 16:41:12+00:00
848212111729840128,14962,2704,2017-04-01 16:35:01+00:00
847978865427394560,0,2905,2017-04-01 01:08:10+00:00
847971574464610304,0,394,2017-04-01 00:39:12+00:00
847962785489326080,21643,4544,2017-04-01 00:04:17+00:00
847842811428974592,4990,1184,2017-03-31 16:07:33+00:00
847617282490613760,6446,376,2017-03-31 01:11:22+00:00
847606175596138505,17272,3067,2017-03-31 00:27:14+00:00
847251039262605312,18859,3890,2017-03-30 00:56:03+00:00
847157206088847362,18277,5224,2017-03-29 18:43:12+00:00
847116187444137987,19789,2864,2017-03-29 16:00:12+00:00
846874817362120707,18529,3531,2017-03-29 00:01:05+00:00
846514051647705089,40947,10315,2017-03-28 00:07:32+00:00
846505985330044928,13013,2747,2017-03-27 23:35:28+00:00
846153765933735936,28914,8121,2017-03-27 00:15:53+00:00
846139713627017216,28658,9122,2017-03-26 23:20:02+00:00
846042936437604353,14728,2574,2017-03-26 16:55:29+00:00
845812042753855489,26867,7830,2017-03-26 01:38:00+00:00
845677943972139009,23306,4363,2017-03-25 16:45:08+00:00
845397057150107648,7041,1613,2017-03-24 22:08:59+00:00
845306882940190720,21499,4828,2017-03-24 16:10:40+00:00
845098359547420673,0,6900,2017-03-24 02:22:04+00:00
844979544864018432,12609,2303,2017-03-23 18:29:57+00:00
844973813909606400,13855,2834,2017-03-23 18:07:10+00:00
844580511645339650,15213,2800,2017-03-22 16:04:20+00:00
844223788422217728,12647,1979,2017-03-21 16:26:50+00:00
843981021012017153,14039,2689,2017-03-21 00:22:10+00:00
843856843873095681,19857,4146,2017-03-20 16:08:44+00:00
843604394117681152,15615,2469,2017-03-19 23:25:35+00:00
843235543001513987,19859,5370,2017-03-18 22:59:54+00:00
842846295480000512,14152,3303,2017-03-17 21:13:10+00:00
842765311967449089,6266,1173,2017-03-17 15:51:22+00:00
842535590457499648,16825,3158,2017-03-17 00:38:32+00:00
842163532590374912,22613,5229,2017-03-16 00:00:07+00:00
842115215311396866,12966,2741,2017-03-15 20:48:07+00:00
841833993020538882,0,13487,2017-03-15 02:10:39+00:00
841680585030541313,23919,7115,2017-03-14 16:01:03+00:00
841439858740625411,11666,3294,2017-03-14 00:04:30+00:00
841320156043304961,18324,4997,2017-03-13 16:08:50+00:00
841314665196081154,14664,4210,2017-03-13 15:47:01+00:00
841077006473256960,21248,4869,2017-03-13 00:02:39+00:00
840761248237133825,0,1614,2017-03-12 03:07:56+00:00
840728873075638272,0,14519,2017-03-12 00:59:17+00:00
840698636975636481,163,2,2017-03-11 22:59:09+00:00
840696689258311684,11414,888,2017-03-11 22:51:24+00:00
840632337062862849,8383,1614,2017-03-11 18:35:42+00:00
840370681858686976,15266,4163,2017-03-11 01:15:58+00:00
840268004936019968,17787,5181,2017-03-10 18:27:58+00:00
839990271299457024,12475,2059,2017-03-10 00:04:21+00:00
839549326359670784,25441,7025,2017-03-08 18:52:12+00:00
839290600511926273,0,132,2017-03-08 01:44:07+00:00
839239871831150596,25080,5896,2017-03-07 22:22:32+00:00
838952994649550848,18271,3647,2017-03-07 03:22:35+00:00
838921590096166913,10369,1848,2017-03-07 01:17:48+00:00
838916489579200512,0,31,2017-03-07 00:57:32+00:00
838831947270979586,0,9967,2017-03-06 19:21:35+00:00
838561493054533637,10199,1226,2017-03-06 01:26:54+00:00
838476387338051585,20863,4321,2017-03-05 19:48:43+00:00
838201503651401729,0,9128,2017-03-05 01:36:26+00:00
838150277551247360,1561,300,2017-03-04 22:12:52+00:00
838085839343206401,134,1,2017-03-04 17:56:49+00:00
838083903487373313,16376,2826,2017-03-04 17:49:08+00:00
837820167694528512,31675,7121,2017-03-04 00:21:08+00:00
837482249356513284,3585,403,2017-03-03 01:58:22+00:00
837471256429613056,11932,2056,2017-03-03 01:14:41+00:00
837110210464448512,15001,2171,2017-03-02 01:20:01+00:00
836989968035819520,11880,2103,2017-03-01 17:22:13+00:00
836753516572119041,18024,4242,2017-03-01 01:42:39+00:00
836677758902222849,11778,2014,2017-02-28 20:41:37+00:00
836648853927522308,0,505,2017-02-28 18:46:45+00:00
836397794269200385,0,24915,2017-02-28 02:09:08+00:00
836380477523124226,13841,2736,2017-02-28 01:00:19+00:00
836260088725786625,19835,3962,2017-02-27 17:01:56+00:00
836001077879255040,17779,3866,2017-02-26 23:52:43+00:00
835685285446955009,0,7377,2017-02-26 02:57:52+00:00
835574547218894849,16564,3279,2017-02-25 19:37:50+00:00
835536468978302976,0,1536,2017-02-25 17:06:32+00:00
835309094223372289,0,19035,2017-02-25 02:03:02+00:00
835297930240217089,15369,2729,2017-02-25 01:18:40+00:00
835264098648616962,7184,1536,2017-02-24 23:04:14+00:00
835246439529840640,1983,63,2017-02-24 21:54:03+00:00
835172783151792128,24454,5276,2017-02-24 17:01:22+00:00
835152434251116546,20830,2748,2017-02-24 15:40:31+00:00
834931633769889797,10051,1482,2017-02-24 01:03:08+00:00
834786237630337024,20113,5088,2017-02-23 15:25:23+00:00
834574053763584002,12744,2298,2017-02-23 01:22:14+00:00
834477809192075265,0,9712,2017-02-22 18:59:48+00:00
834458053273591808,8987,1540,2017-02-22 17:41:18+00:00
834209720923721728,19158,4305,2017-02-22 01:14:30+00:00
834167344700198914,14774,3345,2017-02-21 22:26:07+00:00
834089966724603904,9396,1957,2017-02-21 17:18:39+00:00
834086379323871233,12176,2032,2017-02-21 17:04:24+00:00
833863086058651648,12552,2193,2017-02-21 02:17:06+00:00
833826103416520705,16997,3472,2017-02-20 23:50:09+00:00
833732339549220864,0,202,2017-02-20 17:37:34+00:00
833722901757046785,19586,2979,2017-02-20 17:00:04+00:00
833479644947025920,13933,1876,2017-02-20 00:53:27+00:00
833124694597443584,18887,4420,2017-02-19 01:23:00+00:00
832998151111966721,12370,1997,2017-02-18 17:00:10+00:00
832769181346996225,0,38,2017-02-18 01:50:19+00:00
832757312314028032,15773,3305,2017-02-18 01:03:09+00:00
832682457690300417,11089,2647,2017-02-17 20:05:43+00:00
832645525019123713,2715,482,2017-02-17 17:38:57+00:00
832636094638288896,14819,2539,2017-02-17 17:01:29+00:00
832397543355072512,11191,2030,2017-02-17 01:13:34+00:00
832369877331693569,16001,2905,2017-02-16 23:23:38+00:00
832273440279240704,10598,2133,2017-02-16 17:00:25+00:00
832215909146226688,0,5686,2017-02-16 13:11:49+00:00
832215726631055365,0,8537,2017-02-16 13:11:05+00:00
832088576586297345,58,2,2017-02-16 04:45:50+00:00
832040443403784192,0,8761,2017-02-16 01:34:34+00:00
832032802820481025,16669,4277,2017-02-16 01:04:13+00:00
831939777352105988,22364,5628,2017-02-15 18:54:34+00:00
831926988323639298,319,34,2017-02-15 18:03:45+00:00
831911600680497154,25694,5937,2017-02-15 17:02:36+00:00
831670449226514432,9746,1680,2017-02-15 01:04:21+00:00
831650051525054464,6651,1781,2017-02-14 23:43:18+00:00
831552930092285952,8409,2145,2017-02-14 17:17:22+00:00
831322785565769729,8722,1435,2017-02-14 02:02:51+00:00
831315979191906304,6155,1033,2017-02-14 01:35:49+00:00
831309418084069378,11032,2248,2017-02-14 01:09:44+00:00
831262627380748289,11094,1880,2017-02-13 22:03:49+00:00
830956169170665475,7466,1369,2017-02-13 01:46:03+00:00
830583320585068544,62012,15315,2017-02-12 01:04:29+00:00
830173239259324417,0,5211,2017-02-10 21:54:58+00:00
830097400375152640,9096,2677,2017-02-10 16:53:37+00:00
829878982036299777,0,4570,2017-02-10 02:25:42+00:00
829861396166877184,11454,1784,2017-02-10 01:15:49+00:00
829501995190984704,29727,9712,2017-02-09 01:27:41+00:00
829449946868879360,9821,1847,2017-02-08 22:00:52+00:00
829141528400556032,22767,6728,2017-02-08 01:35:19+00:00
829011960981237760,50009,15018,2017-02-07 17:00:28+00:00
828801551087042563,0,3140,2017-02-07 03:04:22+00:00
828770345708580865,23936,5363,2017-02-07 01:00:22+00:00
828708714936930305,34039,10251,2017-02-06 20:55:28+00:00
828650029636317184,8904,1232,2017-02-06 17:02:17+00:00
828409743546925057,6007,1072,2017-02-06 01:07:28+00:00
828408677031882754,7211,1179,2017-02-06 01:03:14+00:00
828381636999917570,11791,2049,2017-02-05 23:15:47+00:00
828376505180889089,6961,986,2017-02-05 22:55:23+00:00
828372645993398273,11801,2711,2017-02-05 22:40:03+00:00
828361771580813312,2057,165,2017-02-05 21:56:51+00:00
828046555563323392,10995,2640,2017-02-05 01:04:17+00:00
828011680017821696,9725,1978,2017-02-04 22:45:42+00:00
827933404142436356,18734,4793,2017-02-04 17:34:40+00:00
827653905312006145,14520,2782,2017-02-03 23:04:02+00:00
827600520311402496,7030,862,2017-02-03 19:31:54+00:00
827324948884643840,14868,2790,2017-02-03 01:16:53+00:00
827199976799354881,9956,2045,2017-02-02 17:00:17+00:00
826958653328592898,20184,4570,2017-02-02 01:01:21+00:00
826848821049180160,33837,9275,2017-02-01 17:44:55+00:00
826615380357632002,0,3656,2017-02-01 02:17:19+00:00
826598799820865537,4827,229,2017-02-01 01:11:25+00:00
826598365270007810,9390,2168,2017-02-01 01:09:42+00:00
826476773533745153,17276,3869,2017-01-31 17:06:32+00:00
826240494070030336,12457,2407,2017-01-31 01:27:39+00:00
826204788643753985,4576,850,2017-01-30 23:05:46+00:00
826115272272650244,14654,2844,2017-01-30 17:10:04+00:00
825876512159186944,9853,1727,2017-01-30 01:21:19+00:00
825829644528148480,11953,2318,2017-01-29 22:15:05+00:00
825535076884762624,53679,16262,2017-01-29 02:44:34+00:00
825147591692263424,17157,4148,2017-01-28 01:04:51+00:00
825120256414846976,0,1162,2017-01-27 23:16:13+00:00
825026590719483904,5863,1162,2017-01-27 17:04:02+00:00
824796380199809024,0,5062,2017-01-27 01:49:15+00:00
824775126675836928,13974,3251,2017-01-27 00:24:48+00:00
824663926340194305,9878,1633,2017-01-26 17:02:56+00:00
824325613288833024,11104,9829,2017-01-25 18:38:36+00:00
824297048279236611,14135,3541,2017-01-25 16:45:05+00:00
824025158776213504,4557,557,2017-01-24 22:44:42+00:00
823939628516474880,9997,2517,2017-01-24 17:04:50+00:00
823719002937630720,0,10277,2017-01-24 02:28:08+00:00
823699002998870016,13132,2323,2017-01-24 01:08:40+00:00
823581115634085888,12180,2430,2017-01-23 17:20:14+00:00
823333489516937216,661,22,2017-01-23 00:56:15+00:00
823322678127919110,14738,3692,2017-01-23 00:13:17+00:00
823269594223824897,0,9163,2017-01-22 20:42:21+00:00
822975315408461824,16283,3180,2017-01-22 01:12:59+00:00
822872901745569793,123215,39633,2017-01-21 18:26:02+00:00
822859134160621569,12379,2100,2017-01-21 17:31:20+00:00
822647212903690241,0,5913,2017-01-21 03:29:14+00:00
822610361945911296,13877,2707,2017-01-21 01:02:48+00:00
822489057087389700,16997,5913,2017-01-20 17:00:46+00:00
822462944365645825,26120,13044,2017-01-20 15:17:01+00:00
822244816520155136,32920,9162,2017-01-20 00:50:15+00:00
822163064745328640,0,4342,2017-01-19 19:25:24+00:00
821886076407029760,10607,2123,2017-01-19 01:04:45+00:00
821813639212650496,0,3107,2017-01-18 20:16:54+00:00
821765923262631936,7862,1552,2017-01-18 17:07:18+00:00
821522889702862852,7521,1623,2017-01-18 01:01:34+00:00
821421320206483457,0,5091,2017-01-17 18:17:58+00:00
821407182352777218,11031,3966,2017-01-17 17:21:47+00:00
821153421864615936,233,8,2017-01-17 00:33:26+00:00
821149554670182400,8056,1815,2017-01-17 00:18:04+00:00
821107785811234820,9013,1957,2017-01-16 21:32:06+00:00
821044531881721856,11852,2107,2017-01-16 17:20:45+00:00
820837357901512704,0,6193,2017-01-16 03:37:31+00:00
820749716845686786,29616,9128,2017-01-15 21:49:15+00:00
820690176645140481,11516,2984,2017-01-15 17:52:40+00:00
820494788566847489,0,521,2017-01-15 04:56:16+00:00
820446719150292993,0,2378,2017-01-15 01:45:15+00:00
820314633777061888,3140,521,2017-01-14 17:00:24+00:00
820078625395449857,18508,5741,2017-01-14 01:22:35+00:00
820013781606658049,0,1077,2017-01-13 21:04:55+00:00
819952236453363712,4997,1077,2017-01-13 17:00:21+00:00
819924195358416896,12156,4515,2017-01-13 15:08:56+00:00
819711362133872643,12519,2842,2017-01-13 01:03:12+00:00
819588359383371776,9101,1859,2017-01-12 16:54:26+00:00
819347104292290561,6785,1108,2017-01-12 00:55:47+00:00
819238181065359361,2125,376,2017-01-11 17:42:57+00:00
819227688460238848,21669,6193,2017-01-11 17:01:16+00:00
819015337530290176,0,34327,2017-01-11 02:57:27+00:00
819015331746349057,0,17690,2017-01-11 02:57:26+00:00
819006400881917954,42738,17689,2017-01-11 02:21:57+00:00
819004803107983360,82092,34327,2017-01-11 02:15:36+00:00
818646164899774465,0,19290,2017-01-10 02:30:30+00:00
818627210458333184,21100,7010,2017-01-10 01:15:10+00:00
818614493328580609,9252,2337,2017-01-10 00:24:38+00:00
818588835076603904,0,5646,2017-01-09 22:42:41+00:00
818536468981415936,10200,2256,2017-01-09 19:14:36+00:00
818307523543449600,0,7399,2017-01-09 04:04:51+00:00
818259473185828864,10329,2069,2017-01-09 00:53:55+00:00
818145370475810820,11543,2352,2017-01-08 17:20:31+00:00
817908911860748288,4582,733,2017-01-08 01:40:55+00:00
817827839487737858,48227,24915,2017-01-07 20:18:46+00:00
817777686764523521,10167,2506,2017-01-07 16:59:28+00:00
817536400337801217,11050,2711,2017-01-07 01:00:41+00:00
817502432452313088,0,3119,2017-01-06 22:45:43+00:00
817423860136083457,31633,13487,2017-01-06 17:33:29+00:00
817415592588222464,5270,884,2017-01-06 17:00:38+00:00
817181837579653120,0,7813,2017-01-06 01:31:47+00:00
817171292965273600,8254,1848,2017-01-06 00:49:53+00:00
817120970343411712,11480,2396,2017-01-05 21:29:55+00:00
817056546584727552,8095,1507,2017-01-05 17:13:55+00:00
816829038950027264,0,4361,2017-01-05 02:09:53+00:00
816816676327063552,9417,1881,2017-01-05 01:20:46+00:00
816697700272001025,9181,2036,2017-01-04 17:27:59+00:00
816450570814898180,28466,7398,2017-01-04 01:05:59+00:00
816336735214911488,8128,1787,2017-01-03 17:33:39+00:00
816091915477250048,8436,1974,2017-01-03 01:20:49+00:00
816062466425819140,0,939,2017-01-02 23:23:48+00:00
816014286006976512,0,4847,2017-01-02 20:12:21+00:00
815990720817401858,4668,938,2017-01-02 18:38:42+00:00
815966073409433600,20996,7813,2017-01-02 17:00:46+00:00
815745968457060357,0,3837,2017-01-02 02:26:09+00:00
815736392542261248,9250,2101,2017-01-02 01:48:06+00:00
815639385530101762,7766,1544,2017-01-01 19:22:38+00:00
815390420867969024,9754,3542,2017-01-01 02:53:20+00:00
814986499976527872,7212,1182,2016-12-31 00:08:17+00:00
814638523311648768,10621,2509,2016-12-30 01:05:33+00:00
814578408554463233,0,5423,2016-12-29 21:06:41+00:00
814530161257443328,8175,1727,2016-12-29 17:54:58+00:00
814153002265309185,27052,8051,2016-12-28 16:56:16+00:00
813944609378369540,0,2935,2016-12-28 03:08:11+00:00
813910438903693312,8789,1721,2016-12-28 00:52:25+00:00
813812741911748608,34408,12959,2016-12-27 18:24:12+00:00
813800681631023104,7835,1635,2016-12-27 17:36:16+00:00
813217897535406080,17570,6797,2016-12-26 03:00:30+00:00
813202720496779264,8724,1695,2016-12-26 02:00:11+00:00
813187593374461952,18702,4018,2016-12-26 01:00:05+00:00
813172488309972993,8751,1797,2016-12-26 00:00:03+00:00
813157409116065792,7329,2056,2016-12-25 23:00:08+00:00
813142292504645637,8030,2229,2016-12-25 22:00:04+00:00
813130366689148928,4237,417,2016-12-25 21:12:41+00:00
813127251579564032,11155,2906,2016-12-25 21:00:18+00:00
813112105746448384,9747,2550,2016-12-25 20:00:07+00:00
813096984823349248,9966,3356,2016-12-25 19:00:02+00:00
813081950185472002,9369,2579,2016-12-25 18:00:17+00:00
813066809284972545,7499,1818,2016-12-25 17:00:08+00:00
813051746834595840,19814,6804,2016-12-25 16:00:16+00:00
812781120811126785,7115,1778,2016-12-24 22:04:54+00:00
812709060537683968,6255,1344,2016-12-24 17:18:34+00:00
812503143955202048,5705,1143,2016-12-24 03:40:19+00:00
812466873996607488,7529,1790,2016-12-24 01:16:12+00:00
812372279581671427,12858,3395,2016-12-23 19:00:19+00:00
811985624773361665,6873,1303,2016-12-22 17:23:53+00:00
811744202451197953,7116,1461,2016-12-22 01:24:33+00:00
811647686436880384,5291,678,2016-12-21 19:01:02+00:00
811627233043480576,11992,2825,2016-12-21 17:39:46+00:00
811386762094317568,19722,5932,2016-12-21 01:44:13+00:00
810984652412424192,5013,1321,2016-12-19 23:06:23+00:00
810896069567610880,8474,1630,2016-12-19 17:14:23+00:00
810657578271330305,10359,2448,2016-12-19 01:26:42+00:00
810284430598270976,33079,10430,2016-12-18 00:43:57+00:00
810254108431155201,13885,3140,2016-12-17 22:43:27+00:00
809920764300447744,14698,3656,2016-12-17 00:38:52+00:00
809808892968534016,0,4543,2016-12-16 17:14:20+00:00
809448704142938112,6575,1358,2016-12-15 17:23:04+00:00
809220051211603969,18752,5211,2016-12-15 02:14:29+00:00
809084759137812480,12482,3272,2016-12-14 17:16:53+00:00
808838249661788160,9596,2845,2016-12-14 00:57:20+00:00
808733504066486276,7449,2023,2016-12-13 18:01:07+00:00
808501579447930884,10686,2440,2016-12-13 02:39:32+00:00
808344865868283904,39897,19290,2016-12-12 16:16:49+00:00
808134635716833280,0,5473,2016-12-12 02:21:26+00:00
808106460588765185,8342,2047,2016-12-12 00:29:28+00:00
808001312164028416,11776,3282,2016-12-11 17:31:39+00:00
807621403335917568,13767,3360,2016-12-10 16:22:02+00:00
807106840509214720,110736,51235,2016-12-09 06:17:20+00:00
807059379405148160,0,6838,2016-12-09 03:08:45+00:00
807010152071229440,12383,3604,2016-12-08 23:53:08+00:00
806629075125202948,70082,32134,2016-12-07 22:38:52+00:00
806620845233815552,0,5112,2016-12-07 22:06:10+00:00
806576416489959424,4642,1817,2016-12-07 19:09:37+00:00
806542213899489280,9680,2205,2016-12-07 16:53:43+00:00
806242860592926720,0,10789,2016-12-06 21:04:11+00:00
806219024703037440,6099,1124,2016-12-06 19:29:28+00:00
805958939288408065,0,4970,2016-12-06 02:15:59+00:00
805932879469572096,7853,1791,2016-12-06 00:32:26+00:00
805826884734976000,6200,1708,2016-12-05 17:31:15+00:00
805823200554876929,0,7405,2016-12-05 17:16:37+00:00
805520635690676224,5441,1543,2016-12-04 21:14:20+00:00
805487436403003392,8293,2360,2016-12-04 19:02:24+00:00
805207613751304193,7435,1618,2016-12-04 00:30:29+00:00
804738756058218496,12906,3578,2016-12-02 17:27:25+00:00
804475857670639616,5804,1877,2016-12-02 00:02:45+00:00
804413760345620481,0,2984,2016-12-01 19:56:00+00:00
804026241225523202,41794,14919,2016-11-30 18:16:08+00:00
803773340896923648,9476,2566,2016-11-30 01:31:12+00:00
803692223237865472,0,6869,2016-11-29 20:08:52+00:00
803638050916102144,10328,3864,2016-11-29 16:33:36+00:00
803380650405482500,7347,1757,2016-11-28 23:30:47+00:00
803321560782307329,0,4927,2016-11-28 19:35:59+00:00
803276597545603072,9477,2278,2016-11-28 16:37:19+00:00
802952499103731712,8526,1861,2016-11-27 19:09:28+00:00
802624713319034886,0,2709,2016-11-26 21:26:58+00:00
802600418706604034,6724,1373,2016-11-26 19:50:26+00:00
802572683846291456,8475,2338,2016-11-26 18:00:13+00:00
802323869084381190,15239,5435,2016-11-26 01:31:31+00:00
802265048156610565,6570,1284,2016-11-25 21:37:47+00:00
802239329049477120,8592,2434,2016-11-25 19:55:35+00:00
802185808107208704,0,249,2016-11-25 16:22:55+00:00
801958328846974976,7325,1586,2016-11-25 01:18:59+00:00
801854953262350336,1712,217,2016-11-24 18:28:13+00:00
801538201127157760,7761,1943,2016-11-23 21:29:33+00:00
801285448605831168,5700,769,2016-11-23 04:45:12+00:00
801167903437357056,23031,5473,2016-11-22 20:58:07+00:00
801127390143516673,0,3682,2016-11-22 18:17:08+00:00
801115127852503040,7634,1976,2016-11-22 17:28:25+00:00
800859414831898624,643,89,2016-11-22 00:32:18+00:00
800855607700029440,0,1506,2016-11-22 00:17:10+00:00
800751577355128832,10040,2609,2016-11-21 17:23:47+00:00
800513324630806528,12420,2806,2016-11-21 01:37:04+00:00
800459316964663297,8995,2044,2016-11-20 22:02:27+00:00
800443802682937345,0,3999,2016-11-20 21:00:48+00:00
800388270626521089,10549,2615,2016-11-20 17:20:08+00:00
800188575492947969,0,3670,2016-11-20 04:06:37+00:00
800141422401830912,14413,2378,2016-11-20 00:59:15+00:00
800018252395122689,26685,12215,2016-11-19 16:49:49+00:00
799774291445383169,0,4337,2016-11-19 00:40:24+00:00
799757965289017345,7911,1994,2016-11-18 23:35:32+00:00
799422933579902976,7642,1788,2016-11-18 01:24:14+00:00
799308762079035393,0,5047,2016-11-17 17:50:33+00:00
799297110730567681,9335,2543,2016-11-17 17:04:16+00:00
799063482566066176,7639,2327,2016-11-17 01:35:54+00:00
798933969379225600,12335,4127,2016-11-16 17:01:16+00:00
798925684722855936,7123,1351,2016-11-16 16:28:21+00:00
798705661114773508,0,6162,2016-11-16 01:54:03+00:00
798701998996647937,0,7181,2016-11-16 01:39:30+00:00
798697898615730177,0,6045,2016-11-16 01:23:12+00:00
798694562394996736,0,4608,2016-11-16 01:09:57+00:00
798686750113755136,0,2165,2016-11-16 00:38:54+00:00
798682547630837760,0,4403,2016-11-16 00:22:12+00:00
798673117451325440,0,5192,2016-11-15 23:44:44+00:00
798665375516884993,0,3658,2016-11-15 23:13:58+00:00
798644042770751489,0,1733,2016-11-15 21:49:12+00:00
798628517273620480,0,1855,2016-11-15 20:47:30+00:00
798585098161549313,0,5231,2016-11-15 17:54:59+00:00
798576900688019456,0,5444,2016-11-15 17:22:24+00:00
798340744599797760,0,3120,2016-11-15 01:44:00+00:00
798209839306514432,9867,2412,2016-11-14 17:03:50+00:00
797971864723324932,10877,2872,2016-11-14 01:18:12+00:00
797545162159308800,13793,4591,2016-11-12 21:02:38+00:00
797236660651966464,18814,6105,2016-11-12 00:36:46+00:00
797165961484890113,211,24,2016-11-11 19:55:50+00:00
796904159865868288,0,8295,2016-11-11 02:35:32+00:00
796865951799083009,7266,1822,2016-11-11 00:03:42+00:00
796759840936919040,11139,2807,2016-11-10 17:02:03+00:00
796563435802726400,0,6685,2016-11-10 04:01:37+00:00
796484825502875648,7140,1639,2016-11-09 22:49:15+00:00
796387464403357696,10380,3862,2016-11-09 16:22:22+00:00
796177847564038144,0,13274,2016-11-09 02:29:25+00:00
796149749086875649,30290,13274,2016-11-09 00:37:46+00:00
796125600683540480,4710,1677,2016-11-08 23:01:49+00:00
796116448414461957,8588,2232,2016-11-08 22:25:27+00:00
796080075804475393,7975,2151,2016-11-08 20:00:55+00:00
796031486298386433,10212,3479,2016-11-08 16:47:50+00:00
795464331001561088,46432,21793,2016-11-07 03:14:10+00:00
795400264262053889,9432,2660,2016-11-06 22:59:35+00:00
795076730285391872,15249,5062,2016-11-06 01:33:58+00:00
794983741416415232,0,3133,2016-11-05 19:24:28+00:00
794926597468000259,9619,2146,2016-11-05 15:37:24+00:00
794355576146903043,0,9591,2016-11-04 01:48:22+00:00
794332329137291264,9067,2515,2016-11-04 00:15:59+00:00
794205286408003585,8717,3098,2016-11-03 15:51:10+00:00
793962221541933056,15813,4543,2016-11-02 23:45:19+00:00
793845145112371200,8719,1729,2016-11-02 16:00:06+00:00
793614319594401792,0,2903,2016-11-02 00:42:53+00:00
793601777308463104,7526,1508,2016-11-01 23:53:02+00:00
793500921481273345,10055,2213,2016-11-01 17:12:16+00:00
793286476301799424,23208,8537,2016-11-01 03:00:09+00:00
793271401113350145,8207,2229,2016-11-01 02:00:14+00:00
793256262322548741,18804,7735,2016-11-01 01:00:05+00:00
793241302385262592,9911,3048,2016-11-01 00:00:38+00:00
793226087023144960,9220,2694,2016-10-31 23:00:11+00:00
793210959003287553,8418,2591,2016-10-31 22:00:04+00:00
793195938047070209,14346,5233,2016-10-31 21:00:23+00:00
793180763617361921,6512,1847,2016-10-31 20:00:05+00:00
793165685325201412,8846,2608,2016-10-31 19:00:10+00:00
793150605191548928,5816,1585,2016-10-31 18:00:14+00:00
793135492858580992,6039,2332,2016-10-31 17:00:11+00:00
793120401413079041,11947,3649,2016-10-31 16:00:13+00:00
792913359805018113,13501,3685,2016-10-31 02:17:31+00:00
792883833364439040,10643,3973,2016-10-31 00:20:11+00:00
792773781206999040,6967,1563,2016-10-30 17:02:53+00:00
792394556390137856,12620,3986,2016-10-29 15:55:58+00:00
792050063153438720,6750,1659,2016-10-28 17:07:05+00:00
791821351946420224,0,19556,2016-10-28 01:58:16+00:00
791784077045166082,0,8817,2016-10-27 23:30:09+00:00
791780927877898241,0,3538,2016-10-27 23:17:38+00:00
791774931465953280,42444,20602,2016-10-27 22:53:48+00:00
791672322847637504,11078,2903,2016-10-27 16:06:04+00:00
791406955684368384,12415,3837,2016-10-26 22:31:36+00:00
791312159183634433,8274,2352,2016-10-26 16:14:55+00:00
791026214425268224,0,3777,2016-10-25 21:18:40+00:00
790987426131050500,9261,1975,2016-10-25 18:44:32+00:00
790946055508652032,15785,4361,2016-10-25 16:00:09+00:00
790723298204217344,0,2130,2016-10-25 01:14:59+00:00
